Scenario,Asset,Strategy,Seed,Final Date,Final Value,Total Invested,Random Final
C,^GSPC,losing,65,4/11/25,115854.84,47250,112128.06
C,^GSPC,losing,66,4/11/25,115854.84,47250,117331.4
C,^GSPC,losing,67,4/11/25,115854.84,47250,118566.31
C,^GSPC,losing,68,4/11/25,115854.84,47250,111587.61
C,^GSPC,losing,69,4/11/25,115854.84,47250,115049.38
C,^GSPC,losing,70,4/11/25,115854.84,47250,119278.96
C,^GSPC,losing,71,4/11/25,115854.84,47250,111300.78
C,^GSPC,losing,72,4/11/25,115854.84,47250,119368.7
C,^GSPC,losing,73,4/11/25,115854.84,47250,113657
C,^GSPC,losing,74,4/11/25,115854.84,47250,114188.51
C,^GSPC,losing,75,4/11/25,115854.84,47250,111004.74
C,^GSPC,losing,76,4/11/25,115854.84,47250,114211.06
C,^GSPC,losing,77,4/11/25,115854.84,47250,118447.3
C,^GSPC,losing,78,4/11/25,115854.84,47250,115895.31
C,^GSPC,losing,79,4/11/25,115854.84,47250,116907.93
C,^GSPC,losing,80,4/11/25,115854.84,47250,116078.19
C,^GSPC,losing,81,4/11/25,115854.84,47250,114341.03
C,^GSPC,losing,82,4/11/25,115854.84,47250,120431.95
C,^GSPC,losing,83,4/11/25,115854.84,47250,112885.85
C,^GSPC,losing,84,4/11/25,115854.84,47250,115621.58
C,^GSPC,losing,85,4/11/25,115854.84,47250,118253.51
C,^GSPC,losing,86,4/11/25,115854.84,47250,113790.45
C,^GSPC,losing,87,4/11/25,115854.84,47250,119047.44
C,^GSPC,losing,88,4/11/25,115854.84,47250,112270.89
C,^GSPC,losing,89,4/11/25,115854.84,47250,112715.22
C,^GSPC,losing,90,4/11/25,115854.84,47250,113806.16
C,^GSPC,losing,91,4/11/25,115854.84,47250,108614.04
C,^GSPC,losing,92,4/11/25,115854.84,47250,113490.77
C,^GSPC,losing,93,4/11/25,115854.84,47250,118839.12
C,^GSPC,losing,94,4/11/25,115854.84,47250,116556.29
C,^GSPC,losing,95,4/11/25,115854.84,47250,114805.46
C,^GSPC,losing,96,4/11/25,115854.84,47250,115287.25
C,^GSPC,losing,97,4/11/25,115854.84,47250,124025.73
C,^GSPC,losing,98,4/11/25,115854.84,47250,116833.56
C,^GSPC,losing,99,4/11/25,115854.84,47250,113378.49
C,^GSPC,losing,100,4/11/25,115854.84,47250,119125.87
C,^GSPC,growing,1,4/11/25,115947.77,47000,112683.8
C,^GSPC,growing,2,4/11/25,115947.77,47000,114809.66
C,^GSPC,growing,3,4/11/25,115947.77,47000,111634
C,^GSPC,growing,4,4/11/25,115947.77,47000,118937.13
C,^GSPC,growing,5,4/11/25,115947.77,47000,117061.48
C,^GSPC,growing,6,4/11/25,115947.77,47000,110677.76
C,^GSPC,growing,7,4/11/25,115947.77,47000,115604.75
C,^GSPC,growing,8,4/11/25,115947.77,47000,116568.29
C,^GSPC,growing,9,4/11/25,115947.77,47000,122941.42
C,^GSPC,growing,10,4/11/25,115947.77,47000,111274.2
C,^GSPC,growing,11,4/11/25,115947.77,47000,119578.63
C,^GSPC,growing,12,4/11/25,115947.77,47000,114229.61
C,^GSPC,growing,13,4/11/25,115947.77,47000,112131.92
C,^GSPC,growing,14,4/11/25,115947.77,47000,115410.24
C,^GSPC,growing,15,4/11/25,115947.77,47000,112184.53
C,^GSPC,growing,16,4/11/25,115947.77,47000,118090.65
C,^GSPC,growing,17,4/11/25,115947.77,47000,111132.45
C,^GSPC,growing,18,4/11/25,115947.77,47000,108311.73
C,^GSPC,growing,19,4/11/25,115947.77,47000,114484.1
C,^GSPC,growing,20,4/11/25,115947.77,47000,125635.64
C,^GSPC,growing,21,4/11/25,115947.77,47000,116990.86
C,^GSPC,growing,22,4/11/25,115947.77,47000,119423.68
C,^GSPC,growing,23,4/11/25,115947.77,47000,116186.75
C,^GSPC,growing,24,4/11/25,115947.77,47000,114717.65
C,^GSPC,growing,25,4/11/25,115947.77,47000,116198.41
C,^GSPC,growing,26,4/11/25,115947.77,47000,126087.92
C,^GSPC,growing,27,4/11/25,115947.77,47000,118596.01
C,^GSPC,growing,28,4/11/25,115947.77,47000,116320.31
C,^GSPC,growing,29,4/11/25,115947.77,47000,119662.22
C,^GSPC,growing,30,4/11/25,115947.77,47000,113881
C,^GSPC,growing,31,4/11/25,115947.77,47000,116320.88
C,^GSPC,growing,32,4/11/25,115947.77,47000,124248.49
C,^GSPC,growing,33,4/11/25,115947.77,47000,117686.69
C,^GSPC,growing,34,4/11/25,115947.77,47000,110179.26
C,^GSPC,growing,35,4/11/25,115947.77,47000,115054.61
C,^GSPC,growing,36,4/11/25,115947.77,47000,115025.81
C,^GSPC,growing,37,4/11/25,115947.77,47000,119654.95
C,^GSPC,growing,38,4/11/25,115947.77,47000,116373.55
C,^GSPC,growing,39,4/11/25,115947.77,47000,119621.16
C,^GSPC,growing,40,4/11/25,115947.77,47000,114032.28
C,^GSPC,growing,41,4/11/25,115947.77,47000,116863.86
C,^GSPC,growing,42,4/11/25,115947.77,47000,118126.54
C,^GSPC,growing,43,4/11/25,115947.77,47000,121158.92
C,^GSPC,growing,44,4/11/25,115947.77,47000,119653.29
C,^GSPC,growing,45,4/11/25,115947.77,47000,120023.49
C,^GSPC,growing,46,4/11/25,115947.77,47000,119084.31
C,^GSPC,growing,47,4/11/25,115947.77,47000,112289.35
C,^GSPC,growing,48,4/11/25,115947.77,47000,115413.74
C,^GSPC,growing,49,4/11/25,115947.77,47000,114496.69
C,^GSPC,growing,50,4/11/25,115947.77,47000,115849.92
C,^GSPC,growing,51,4/11/25,115947.77,47000,106922.3
C,^GSPC,growing,52,4/11/25,115947.77,47000,121876.51
C,^GSPC,growing,53,4/11/25,115947.77,47000,114151.42
C,^GSPC,growing,54,4/11/25,115947.77,47000,110466.47
C,^GSPC,growing,55,4/11/25,115947.77,47000,113565.71
C,^GSPC,growing,56,4/11/25,115947.77,47000,117852.21
C,^GSPC,growing,57,4/11/25,115947.77,47000,118747.51
C,^GSPC,growing,58,4/11/25,115947.77,47000,120939.27
C,^GSPC,growing,59,4/11/25,115947.77,47000,117518.06
C,^GSPC,growing,60,4/11/25,115947.77,47000,114196.85
C,^GSPC,growing,61,4/11/25,115947.77,47000,113994.11
C,^GSPC,growing,62,4/11/25,115947.77,47000,115973.36
C,^GSPC,growing,63,4/11/25,115947.77,47000,116551.24
C,^GSPC,growing,64,4/11/25,115947.77,47000,121925.24
C,^GSPC,growing,65,4/11/25,115947.77,47000,112128.06
C,^GSPC,growing,66,4/11/25,115947.77,47000,117331.4
C,^GSPC,growing,67,4/11/25,115947.77,47000,118566.31
C,^GSPC,growing,68,4/11/25,115947.77,47000,111587.61
C,^GSPC,growing,69,4/11/25,115947.77,47000,115049.38
C,^GSPC,growing,70,4/11/25,115947.77,47000,119278.96
C,^GSPC,growing,71,4/11/25,115947.77,47000,111300.78
C,^GSPC,growing,72,4/11/25,115947.77,47000,119368.7
C,^GSPC,growing,73,4/11/25,115947.77,47000,113657
C,^GSPC,growing,74,4/11/25,115947.77,47000,114188.51
C,^GSPC,growing,75,4/11/25,115947.77,47000,111004.74
C,^GSPC,growing,76,4/11/25,115947.77,47000,114211.06
C,^GSPC,growing,77,4/11/25,115947.77,47000,118447.3
C,^GSPC,growing,78,4/11/25,115947.77,47000,115895.31
C,^GSPC,growing,79,4/11/25,115947.77,47000,116907.93
C,^GSPC,growing,80,4/11/25,115947.77,47000,116078.19
C,^GSPC,growing,81,4/11/25,115947.77,47000,114341.03
C,^GSPC,growing,82,4/11/25,115947.77,47000,120431.95
C,^GSPC,growing,83,4/11/25,115947.77,47000,112885.85
C,^GSPC,growing,84,4/11/25,115947.77,47000,115621.58
C,^GSPC,growing,85,4/11/25,115947.77,47000,118253.51
C,^GSPC,growing,86,4/11/25,115947.77,47000,113790.45
C,^GSPC,growing,87,4/11/25,115947.77,47000,119047.44
C,^GSPC,growing,88,4/11/25,115947.77,47000,112270.89
C,^GSPC,growing,89,4/11/25,115947.77,47000,112715.22
C,^GSPC,growing,90,4/11/25,115947.77,47000,113806.16
C,^GSPC,growing,91,4/11/25,115947.77,47000,108614.04
C,^GSPC,growing,92,4/11/25,115947.77,47000,113490.77
C,^GSPC,growing,93,4/11/25,115947.77,47000,118839.12
C,^GSPC,growing,94,4/11/25,115947.77,47000,116556.29
C,^GSPC,growing,95,4/11/25,115947.77,47000,114805.46
C,^GSPC,growing,96,4/11/25,115947.77,47000,115287.25
C,^GSPC,growing,97,4/11/25,115947.77,47000,124025.73
C,^GSPC,growing,98,4/11/25,115947.77,47000,116833.56
C,^GSPC,growing,99,4/11/25,115947.77,47000,113378.49
C,^GSPC,growing,100,4/11/25,115947.77,47000,119125.87
C,^GSPC,buythedip,1,4/11/25,11300.09,2500,112683.8
C,^GSPC,buythedip,2,4/11/25,11300.09,2500,114809.66
C,^GSPC,buythedip,3,4/11/25,11300.09,2500,111634
C,^GSPC,buythedip,4,4/11/25,11300.09,2500,118937.13
C,^GSPC,buythedip,5,4/11/25,11300.09,2500,117061.48
C,^GSPC,buythedip,6,4/11/25,11300.09,2500,110677.76
C,^GSPC,buythedip,7,4/11/25,11300.09,2500,115604.75
C,^GSPC,buythedip,8,4/11/25,11300.09,2500,116568.29
C,^GSPC,buythedip,9,4/11/25,11300.09,2500,122941.42
C,^GSPC,buythedip,10,4/11/25,11300.09,2500,111274.2
C,^GSPC,buythedip,11,4/11/25,11300.09,2500,119578.63
C,^GSPC,buythedip,12,4/11/25,11300.09,2500,114229.61
C,^GSPC,buythedip,13,4/11/25,11300.09,2500,112131.92
C,^GSPC,buythedip,14,4/11/25,11300.09,2500,115410.24
C,^GSPC,buythedip,15,4/11/25,11300.09,2500,112184.53
C,^GSPC,buythedip,16,4/11/25,11300.09,2500,118090.65
C,^GSPC,buythedip,17,4/11/25,11300.09,2500,111132.45
C,^GSPC,buythedip,18,4/11/25,11300.09,2500,108311.73
C,^GSPC,buythedip,19,4/11/25,11300.09,2500,114484.1
C,^GSPC,buythedip,20,4/11/25,11300.09,2500,125635.64
C,^GSPC,buythedip,21,4/11/25,11300.09,2500,116990.86
C,^GSPC,buythedip,22,4/11/25,11300.09,2500,119423.68
C,^GSPC,buythedip,23,4/11/25,11300.09,2500,116186.75
C,^GSPC,buythedip,24,4/11/25,11300.09,2500,114717.65
C,^GSPC,buythedip,25,4/11/25,11300.09,2500,116198.41
C,^GSPC,buythedip,26,4/11/25,11300.09,2500,126087.92
C,^GSPC,buythedip,27,4/11/25,11300.09,2500,118596.01
C,^GSPC,buythedip,28,4/11/25,11300.09,2500,116320.31
C,^GSPC,buythedip,29,4/11/25,11300.09,2500,119662.22
C,^GSPC,buythedip,30,4/11/25,11300.09,2500,113881
C,^GSPC,buythedip,31,4/11/25,11300.09,2500,116320.88
C,^GSPC,buythedip,32,4/11/25,11300.09,2500,124248.49
C,^GSPC,buythedip,33,4/11/25,11300.09,2500,117686.69
C,^GSPC,buythedip,34,4/11/25,11300.09,2500,110179.26
C,^GSPC,buythedip,35,4/11/25,11300.09,2500,115054.61
C,^GSPC,buythedip,36,4/11/25,11300.09,2500,115025.81
C,^GSPC,buythedip,37,4/11/25,11300.09,2500,119654.95
C,^GSPC,buythedip,38,4/11/25,11300.09,2500,116373.55
C,^GSPC,buythedip,39,4/11/25,11300.09,2500,119621.16
C,^GSPC,buythedip,40,4/11/25,11300.09,2500,114032.28
C,^GSPC,buythedip,41,4/11/25,11300.09,2500,116863.86
C,^GSPC,buythedip,42,4/11/25,11300.09,2500,118126.54
C,^GSPC,buythedip,43,4/11/25,11300.09,2500,121158.92
C,^GSPC,buythedip,44,4/11/25,11300.09,2500,119653.29
C,^GSPC,buythedip,45,4/11/25,11300.09,2500,120023.49
C,^GSPC,buythedip,46,4/11/25,11300.09,2500,119084.31
C,^GSPC,buythedip,47,4/11/25,11300.09,2500,112289.35
C,^GSPC,buythedip,48,4/11/25,11300.09,2500,115413.74
C,^GSPC,buythedip,49,4/11/25,11300.09,2500,114496.69
C,^GSPC,buythedip,50,4/11/25,11300.09,2500,115849.92
C,^GSPC,buythedip,51,4/11/25,11300.09,2500,106922.3
C,^GSPC,buythedip,52,4/11/25,11300.09,2500,121876.51
C,^GSPC,buythedip,53,4/11/25,11300.09,2500,114151.42
C,^GSPC,buythedip,54,4/11/25,11300.09,2500,110466.47
C,^GSPC,buythedip,55,4/11/25,11300.09,2500,113565.71
C,^GSPC,buythedip,56,4/11/25,11300.09,2500,117852.21
C,^GSPC,buythedip,57,4/11/25,11300.09,2500,118747.51
C,^GSPC,buythedip,58,4/11/25,11300.09,2500,120939.27
C,^GSPC,buythedip,59,4/11/25,11300.09,2500,117518.06
C,^GSPC,buythedip,60,4/11/25,11300.09,2500,114196.85
C,^GSPC,buythedip,61,4/11/25,11300.09,2500,113994.11
C,^GSPC,buythedip,62,4/11/25,11300.09,2500,115973.36
C,^GSPC,buythedip,63,4/11/25,11300.09,2500,116551.24
C,^GSPC,buythedip,64,4/11/25,11300.09,2500,121925.24
C,^GSPC,buythedip,65,4/11/25,11300.09,2500,112128.06
C,^GSPC,buythedip,66,4/11/25,11300.09,2500,117331.4
C,^GSPC,buythedip,67,4/11/25,11300.09,2500,118566.31
C,^GSPC,buythedip,68,4/11/25,11300.09,2500,111587.61
C,^GSPC,buythedip,69,4/11/25,11300.09,2500,115049.38
C,^GSPC,buythedip,70,4/11/25,11300.09,2500,119278.96
C,^GSPC,buythedip,71,4/11/25,11300.09,2500,111300.78
C,^GSPC,buythedip,72,4/11/25,11300.09,2500,119368.7
C,^GSPC,buythedip,73,4/11/25,11300.09,2500,113657
C,^GSPC,buythedip,74,4/11/25,11300.09,2500,114188.51
C,^GSPC,buythedip,75,4/11/25,11300.09,2500,111004.74
C,^GSPC,buythedip,76,4/11/25,11300.09,2500,114211.06
C,^GSPC,buythedip,77,4/11/25,11300.09,2500,118447.3
C,^GSPC,buythedip,78,4/11/25,11300.09,2500,115895.31
C,^GSPC,buythedip,79,4/11/25,11300.09,2500,116907.93
C,^GSPC,buythedip,80,4/11/25,11300.09,2500,116078.19
C,^GSPC,buythedip,81,4/11/25,11300.09,2500,114341.03
C,^GSPC,buythedip,82,4/11/25,11300.09,2500,120431.95
C,^GSPC,buythedip,83,4/11/25,11300.09,2500,112885.85
C,^GSPC,buythedip,84,4/11/25,11300.09,2500,115621.58
C,^GSPC,buythedip,85,4/11/25,11300.09,2500,118253.51
C,^GSPC,buythedip,86,4/11/25,11300.09,2500,113790.45
C,^GSPC,buythedip,87,4/11/25,11300.09,2500,119047.44
C,^GSPC,buythedip,88,4/11/25,11300.09,2500,112270.89
C,^GSPC,buythedip,89,4/11/25,11300.09,2500,112715.22
C,^GSPC,buythedip,90,4/11/25,11300.09,2500,113806.16
C,^GSPC,buythedip,91,4/11/25,11300.09,2500,108614.04
C,^GSPC,buythedip,92,4/11/25,11300.09,2500,113490.77
C,^GSPC,buythedip,93,4/11/25,11300.09,2500,118839.12
C,^GSPC,buythedip,94,4/11/25,11300.09,2500,116556.29
C,^GSPC,buythedip,95,4/11/25,11300.09,2500,114805.46
C,^GSPC,buythedip,96,4/11/25,11300.09,2500,115287.25
C,^GSPC,buythedip,97,4/11/25,11300.09,2500,124025.73
C,^GSPC,buythedip,98,4/11/25,11300.09,2500,116833.56
C,^GSPC,buythedip,99,4/11/25,11300.09,2500,113378.49
C,^GSPC,buythedip,100,4/11/25,11300.09,2500,119125.87
C,^GSPC,0.98buythedip,1,4/11/25,95310.25,61500,112683.8
C,^GSPC,0.98buythedip,2,4/11/25,95310.25,61500,114809.66
C,^GSPC,0.98buythedip,3,4/11/25,95310.25,61500,111634
C,^GSPC,0.98buythedip,4,4/11/25,95310.25,61500,118937.13
C,^GSPC,0.98buythedip,5,4/11/25,95310.25,61500,117061.48
C,^GSPC,0.98buythedip,6,4/11/25,95310.25,61500,110677.76
C,^GSPC,0.98buythedip,7,4/11/25,95310.25,61500,115604.75
C,^GSPC,0.98buythedip,8,4/11/25,95310.25,61500,116568.29
C,^GSPC,0.98buythedip,9,4/11/25,95310.25,61500,122941.42
C,^GSPC,0.98buythedip,10,4/11/25,95310.25,61500,111274.2
C,^GSPC,0.98buythedip,11,4/11/25,95310.25,61500,119578.63
C,^GSPC,0.98buythedip,12,4/11/25,95310.25,61500,114229.61
C,^GSPC,0.98buythedip,13,4/11/25,95310.25,61500,112131.92
C,^GSPC,0.98buythedip,14,4/11/25,95310.25,61500,115410.24
C,^GSPC,0.98buythedip,15,4/11/25,95310.25,61500,112184.53
C,^GSPC,0.98buythedip,16,4/11/25,95310.25,61500,118090.65
C,^GSPC,0.98buythedip,17,4/11/25,95310.25,61500,111132.45
C,^GSPC,0.98buythedip,18,4/11/25,95310.25,61500,108311.73
C,^GSPC,0.98buythedip,19,4/11/25,95310.25,61500,114484.1
C,^GSPC,0.98buythedip,20,4/11/25,95310.25,61500,125635.64
C,^GSPC,0.98buythedip,21,4/11/25,95310.25,61500,116990.86
C,^GSPC,0.98buythedip,22,4/11/25,95310.25,61500,119423.68
C,^GSPC,0.98buythedip,23,4/11/25,95310.25,61500,116186.75
C,^GSPC,0.98buythedip,24,4/11/25,95310.25,61500,114717.65
C,^GSPC,0.98buythedip,25,4/11/25,95310.25,61500,116198.41
C,^GSPC,0.98buythedip,26,4/11/25,95310.25,61500,126087.92
C,^GSPC,0.98buythedip,27,4/11/25,95310.25,61500,118596.01
C,^GSPC,0.98buythedip,28,4/11/25,95310.25,61500,116320.31
C,^GSPC,0.98buythedip,29,4/11/25,95310.25,61500,119662.22
C,^GSPC,0.98buythedip,30,4/11/25,95310.25,61500,113881
C,^GSPC,0.98buythedip,31,4/11/25,95310.25,61500,116320.88
C,^GSPC,0.98buythedip,32,4/11/25,95310.25,61500,124248.49
C,^GSPC,0.98buythedip,33,4/11/25,95310.25,61500,117686.69
C,^GSPC,0.98buythedip,34,4/11/25,95310.25,61500,110179.26
C,^GSPC,0.98buythedip,35,4/11/25,95310.25,61500,115054.61
C,^GSPC,0.98buythedip,36,4/11/25,95310.25,61500,115025.81
C,^GSPC,0.98buythedip,37,4/11/25,95310.25,61500,119654.95
C,^GSPC,0.98buythedip,38,4/11/25,95310.25,61500,116373.55
C,^GSPC,0.98buythedip,39,4/11/25,95310.25,61500,119621.16
C,^GSPC,0.98buythedip,40,4/11/25,95310.25,61500,114032.28
C,^GSPC,0.98buythedip,41,4/11/25,95310.25,61500,116863.86
C,^GSPC,0.98buythedip,42,4/11/25,95310.25,61500,118126.54
C,^GSPC,0.98buythedip,43,4/11/25,95310.25,61500,121158.92
C,^GSPC,0.98buythedip,44,4/11/25,95310.25,61500,119653.29
C,^GSPC,0.98buythedip,45,4/11/25,95310.25,61500,120023.49
C,^GSPC,0.98buythedip,46,4/11/25,95310.25,61500,119084.31
C,^GSPC,0.98buythedip,47,4/11/25,95310.25,61500,112289.35
C,^GSPC,0.98buythedip,48,4/11/25,95310.25,61500,115413.74
C,^GSPC,0.98buythedip,49,4/11/25,95310.25,61500,114496.69
C,^GSPC,0.98buythedip,50,4/11/25,95310.25,61500,115849.92
C,^GSPC,0.98buythedip,51,4/11/25,95310.25,61500,106922.3
C,^GSPC,0.98buythedip,52,4/11/25,95310.25,61500,121876.51
C,^GSPC,0.98buythedip,53,4/11/25,95310.25,61500,114151.42
C,^GSPC,0.98buythedip,54,4/11/25,95310.25,61500,110466.47
C,^GSPC,0.98buythedip,55,4/11/25,95310.25,61500,113565.71
C,^GSPC,0.98buythedip,56,4/11/25,95310.25,61500,117852.21
C,^GSPC,0.98buythedip,57,4/11/25,95310.25,61500,118747.51
C,^GSPC,0.98buythedip,58,4/11/25,95310.25,61500,120939.27
C,^GSPC,0.98buythedip,59,4/11/25,95310.25,61500,117518.06
C,^GSPC,0.98buythedip,60,4/11/25,95310.25,61500,114196.85
C,^GSPC,0.98buythedip,61,4/11/25,95310.25,61500,113994.11
C,^GSPC,0.98buythedip,62,4/11/25,95310.25,61500,115973.36
C,^GSPC,0.98buythedip,63,4/11/25,95310.25,61500,116551.24
C,^GSPC,0.98buythedip,64,4/11/25,95310.25,61500,121925.24
C,^GSPC,0.98buythedip,65,4/11/25,95310.25,61500,112128.06
C,^GSPC,0.98buythedip,66,4/11/25,95310.25,61500,117331.4
C,^GSPC,0.98buythedip,67,4/11/25,95310.25,61500,118566.31
C,^GSPC,0.98buythedip,68,4/11/25,95310.25,61500,111587.61
C,^GSPC,0.98buythedip,69,4/11/25,95310.25,61500,115049.38
C,^GSPC,0.98buythedip,70,4/11/25,95310.25,61500,119278.96
C,^GSPC,0.98buythedip,71,4/11/25,95310.25,61500,111300.78
C,^GSPC,0.98buythedip,72,4/11/25,95310.25,61500,119368.7
C,^GSPC,0.98buythedip,73,4/11/25,95310.25,61500,113657
C,^GSPC,0.98buythedip,74,4/11/25,95310.25,61500,114188.51
C,^GSPC,0.98buythedip,75,4/11/25,95310.25,61500,111004.74
C,^GSPC,0.98buythedip,76,4/11/25,95310.25,61500,114211.06
C,^GSPC,0.98buythedip,77,4/11/25,95310.25,61500,118447.3
C,^GSPC,0.98buythedip,78,4/11/25,95310.25,61500,115895.31
C,^GSPC,0.98buythedip,79,4/11/25,95310.25,61500,116907.93
C,^GSPC,0.98buythedip,80,4/11/25,95310.25,61500,116078.19
C,^GSPC,0.98buythedip,81,4/11/25,95310.25,61500,114341.03
C,^GSPC,0.98buythedip,82,4/11/25,95310.25,61500,120431.95
C,^GSPC,0.98buythedip,83,4/11/25,95310.25,61500,112885.85
C,^GSPC,0.98buythedip,84,4/11/25,95310.25,61500,115621.58
C,^GSPC,0.98buythedip,85,4/11/25,95310.25,61500,118253.51
C,^GSPC,0.98buythedip,86,4/11/25,95310.25,61500,113790.45
C,^GSPC,0.98buythedip,87,4/11/25,95310.25,61500,119047.44
C,^GSPC,0.98buythedip,88,4/11/25,95310.25,61500,112270.89
C,^GSPC,0.98buythedip,89,4/11/25,95310.25,61500,112715.22
C,^GSPC,0.98buythedip,90,4/11/25,95310.25,61500,113806.16
C,^GSPC,0.98buythedip,91,4/11/25,95310.25,61500,108614.04
C,^GSPC,0.98buythedip,92,4/11/25,95310.25,61500,113490.77
C,^GSPC,0.98buythedip,93,4/11/25,95310.25,61500,118839.12
C,^GSPC,0.98buythedip,94,4/11/25,95310.25,61500,116556.29
C,^GSPC,0.98buythedip,95,4/11/25,95310.25,61500,114805.46
C,^GSPC,0.98buythedip,96,4/11/25,95310.25,61500,115287.25
C,^GSPC,0.98buythedip,97,4/11/25,95310.25,61500,124025.73
C,^GSPC,0.98buythedip,98,4/11/25,95310.25,61500,116833.56
C,^GSPC,0.98buythedip,99,4/11/25,95310.25,61500,113378.49
C,^GSPC,0.98buythedip,100,4/11/25,95310.25,61500,119125.87
C,^GSPC,complexbuythedip,1,4/11/25,116091.41,47250,112683.8
C,^GSPC,complexbuythedip,2,4/11/25,116091.41,47250,114809.66
C,^GSPC,complexbuythedip,3,4/11/25,116091.41,47250,111634
C,^GSPC,complexbuythedip,4,4/11/25,116091.41,47250,118937.13
C,^GSPC,complexbuythedip,5,4/11/25,116091.41,47250,117061.48
C,^GSPC,complexbuythedip,6,4/11/25,116091.41,47250,110677.76
C,^GSPC,complexbuythedip,7,4/11/25,116091.41,47250,115604.75
C,^GSPC,complexbuythedip,8,4/11/25,116091.41,47250,116568.29
C,^GSPC,complexbuythedip,9,4/11/25,116091.41,47250,122941.42
C,^GSPC,complexbuythedip,10,4/11/25,116091.41,47250,111274.2
C,^GSPC,complexbuythedip,11,4/11/25,116091.41,47250,119578.63
C,^GSPC,complexbuythedip,12,4/11/25,116091.41,47250,114229.61
C,^GSPC,complexbuythedip,13,4/11/25,116091.41,47250,112131.92
C,^GSPC,complexbuythedip,14,4/11/25,116091.41,47250,115410.24
C,^GSPC,complexbuythedip,15,4/11/25,116091.41,47250,112184.53
C,^GSPC,complexbuythedip,16,4/11/25,116091.41,47250,118090.65
C,^GSPC,complexbuythedip,17,4/11/25,116091.41,47250,111132.45
C,^GSPC,complexbuythedip,18,4/11/25,116091.41,47250,108311.73
C,^GSPC,complexbuythedip,19,4/11/25,116091.41,47250,114484.1
C,^GSPC,complexbuythedip,20,4/11/25,116091.41,47250,125635.64
C,^GSPC,complexbuythedip,21,4/11/25,116091.41,47250,116990.86
C,^GSPC,complexbuythedip,22,4/11/25,116091.41,47250,119423.68
C,^GSPC,complexbuythedip,23,4/11/25,116091.41,47250,116186.75
C,^GSPC,complexbuythedip,24,4/11/25,116091.41,47250,114717.65
C,^GSPC,complexbuythedip,25,4/11/25,116091.41,47250,116198.41
C,^GSPC,complexbuythedip,26,4/11/25,116091.41,47250,126087.92
C,^GSPC,complexbuythedip,27,4/11/25,116091.41,47250,118596.01
C,^GSPC,complexbuythedip,28,4/11/25,116091.41,47250,116320.31
C,^GSPC,complexbuythedip,29,4/11/25,116091.41,47250,119662.22
C,^GSPC,complexbuythedip,30,4/11/25,116091.41,47250,113881
C,^GSPC,complexbuythedip,31,4/11/25,116091.41,47250,116320.88
C,^GSPC,complexbuythedip,32,4/11/25,116091.41,47250,124248.49
C,^GSPC,complexbuythedip,33,4/11/25,116091.41,47250,117686.69
C,^GSPC,complexbuythedip,34,4/11/25,116091.41,47250,110179.26
C,^GSPC,complexbuythedip,35,4/11/25,116091.41,47250,115054.61
C,^GSPC,complexbuythedip,36,4/11/25,116091.41,47250,115025.81
C,^GSPC,complexbuythedip,37,4/11/25,116091.41,47250,119654.95
C,^GSPC,complexbuythedip,38,4/11/25,116091.41,47250,116373.55
C,^GSPC,complexbuythedip,39,4/11/25,116091.41,47250,119621.16
C,^GSPC,complexbuythedip,40,4/11/25,116091.41,47250,114032.28
C,^GSPC,complexbuythedip,41,4/11/25,116091.41,47250,116863.86
C,^GSPC,complexbuythedip,42,4/11/25,116091.41,47250,118126.54
C,^GSPC,complexbuythedip,43,4/11/25,116091.41,47250,121158.92
C,^GSPC,complexbuythedip,44,4/11/25,116091.41,47250,119653.29
C,^GSPC,complexbuythedip,45,4/11/25,116091.41,47250,120023.49
C,^GSPC,complexbuythedip,46,4/11/25,116091.41,47250,119084.31
C,^GSPC,complexbuythedip,47,4/11/25,116091.41,47250,112289.35
C,^GSPC,complexbuythedip,48,4/11/25,116091.41,47250,115413.74
C,^GSPC,complexbuythedip,49,4/11/25,116091.41,47250,114496.69
C,^GSPC,complexbuythedip,50,4/11/25,116091.41,47250,115849.92
C,^GSPC,complexbuythedip,51,4/11/25,116091.41,47250,106922.3
C,^GSPC,complexbuythedip,52,4/11/25,116091.41,47250,121876.51
C,^GSPC,complexbuythedip,53,4/11/25,116091.41,47250,114151.42
C,^GSPC,complexbuythedip,54,4/11/25,116091.41,47250,110466.47
C,^GSPC,complexbuythedip,55,4/11/25,116091.41,47250,113565.71
C,^GSPC,complexbuythedip,56,4/11/25,116091.41,47250,117852.21
C,^GSPC,complexbuythedip,57,4/11/25,116091.41,47250,118747.51
C,^GSPC,complexbuythedip,58,4/11/25,116091.41,47250,120939.27
C,^GSPC,complexbuythedip,59,4/11/25,116091.41,47250,117518.06
C,^GSPC,complexbuythedip,60,4/11/25,116091.41,47250,114196.85
C,^GSPC,complexbuythedip,61,4/11/25,116091.41,47250,113994.11
C,^GSPC,complexbuythedip,62,4/11/25,116091.41,47250,115973.36
C,^GSPC,complexbuythedip,63,4/11/25,116091.41,47250,116551.24
C,^GSPC,complexbuythedip,64,4/11/25,116091.41,47250,121925.24
C,^GSPC,complexbuythedip,65,4/11/25,116091.41,47250,112128.06
C,^GSPC,complexbuythedip,66,4/11/25,116091.41,47250,117331.4
C,^GSPC,complexbuythedip,67,4/11/25,116091.41,47250,118566.31
C,^GSPC,complexbuythedip,68,4/11/25,116091.41,47250,111587.61
